energy
44.820678897279905
146.74788057872811
59.99012661251492
74.76695041562377
68.77252845914897
41.652048678268535
22.757222158096297
15.467180256326287
22.116410865820242
83.5669698526
169.92155649950035
153.0347870144301
22.99017146393342
54.22633774923949
232.12219964353562
338.24856362215854
