,timestamp,wind_speed,active_power
20550,2023-05-27 07:00:00,3.068800047818422,0.05634953263726648
4847,2021-02-07 00:00:00,3.06947,0.09518294215257735
10541,2021-11-07 21:00:00,3.06999,0.08872871922309447
23063,2023-11-01 02:00:00,3.070399997139583,0.1119353233628004
6717,2021-04-27 14:00:00,3.0704,0.1142564683439298
8052,2021-07-03 14:00:00,3.07108,0.08988907894466049
8800,2021-08-12 09:00:00,3.07144,0.1082859620327229
2040,2020-10-02 21:00:00,3.0722,0.1056136583718113
15010,2022-09-23 20:00:00,3.072213323485965,0.0498725741335866
16001,2022-11-08 11:00:00,3.072588810911999,0.08012579759092243
6832,2021-05-02 12:00:00,3.07323,0.1045503385304104
737,2020-08-02 12:00:00,3.07324,0.08728794884611099
3260,2020-11-26 13:00:00,3.07342,0.136118119988649
14082,2022-08-03 12:00:00,3.073777808088888,0.03801254450964688
8704,2021-08-08 07:00:00,3.07389,0.1062412048973608
11087,2022-01-20 16:00:00,3.07455,0.09667923449834798
12239,2022-03-13 00:00:00,3.075,0.1062985391559303
4470,2021-01-22 04:00:00,3.07522,0.102816800976766
12933,2022-06-09 05:00:00,3.075764740223529,0.09218203061942647
4288,2021-01-14 07:00:00,3.07583,0.1113523563444915
22903,2023-10-25 04:00:00,3.076241563350982,0.06529535604707445
13228,2022-06-26 17:00:00,3.076964612718367,0.05058128391263675
10540,2021-11-07 19:00:00,3.0773,0.07033068285971594
12657,2022-05-26 15:00:00,3.077433714682353,0.07285101110732792
18707,2023-03-03 19:00:00,3.077490964595349,0.0397805713835947
10265,2021-10-25 09:00:00,3.07773,0.1092061109813167
19191,2023-03-26 13:00:00,3.0782533536375,0.04498048747077218
23208,2023-11-08 21:00:00,3.078350773213461,0.0404685305542614
8896,2021-08-16 09:00:00,3.07869,0.1098463435353428
20071,2023-05-03 14:00:00,3.078690893724242,0.06593150576918948
20769,2023-06-11 05:00:00,3.078859127084783,0.07006519427602245
20614,2023-05-29 23:00:00,3.078967259693181,0.07418692755838846
13672,2022-07-17 03:00:00,3.079541532274468,0.04710401990365618
14752,2022-09-12 05:00:00,3.079571554225424,0.03905660423626626
20499,2023-05-25 03:00:00,3.079664738392857,0.07766103529772275
9177,2021-08-28 13:00:00,3.08056,0.05403341986133642
17061,2022-12-23 13:00:00,3.082349737487037,0.04742452544030002
19828,2023-04-23 09:00:00,3.082560000322916,0.08336182284442145
21865,2023-08-10 02:00:00,3.082560002831819,0.07305419597363512
9549,2021-09-14 05:00:00,3.08296,0.09921182709240058
14586,2022-08-28 06:00:00,3.08570482607069,0.04545875188845527
18809,2023-03-08 01:00:00,3.086260155139215,0.1022140141738947
10874,2021-11-22 13:00:00,3.08655,0.09445802623962969
22291,2023-09-09 22:00:00,3.087063707685187,0.11014066692585
6826,2021-05-02 04:00:00,3.08729,0.08681115187973133
7797,2021-06-20 06:00:00,3.08738,0.1077404628082298
14386,2022-08-17 20:00:00,3.087486879581034,0.04856713324468444
3948,2020-12-30 04:00:00,3.08772,0.0919308705149242
21486,2023-07-22 15:00:00,3.088099537953334,0.07867776583814574
2477,2020-10-24 03:00:00,3.08903,0.1137895565945449
12394,2022-05-09 05:00:00,3.089329922444681,0.08108598829396423
20717,2023-06-04 19:00:00,3.08959999838421,0.07001591512676905
738,2020-08-02 13:00:00,3.08986,0.1169314080627067
23020,2023-10-30 07:00:00,3.090122914892683,0.04620835597426907
3016,2020-11-16 08:00:00,3.09063,0.09096590858262091
3823,2020-12-24 22:00:00,3.09109,0.1031622893107322
22570,2023-10-04 13:00:00,3.091501179870588,0.09113841743298258
8300,2021-07-20 13:00:00,3.09158,0.06212644701493077
20549,2023-05-27 06:00:00,3.091792583461113,0.1069729572646794
22773,2023-10-18 22:00:00,3.092693304025001,0.09999431725277767
7749,2021-06-18 06:00:00,3.09284,0.05871489387642912
17602,2023-01-15 07:00:00,3.093676339739535,0.1105556446254237
7967,2021-06-27 09:00:00,3.09374,0.1111292799476436
19445,2023-04-06 04:00:00,3.093926927317391,0.121038510397081
19166,2023-03-25 12:00:00,3.094013028367442,0.02637446585480455
22699,2023-10-12 16:00:00,3.094140932664286,0.1177734550651004
1642,2020-09-15 04:00:00,3.09432,0.1064631280188927
19747,2023-04-20 00:00:00,3.094347751869388,0.06173620137024799
17859,2023-01-26 01:00:00,3.094396040372415,0.03869033020293936
12270,2022-03-14 08:00:00,3.09532,0.09837767953166103
6808,2021-05-01 10:00:00,3.09541,0.08653140023878014
8911,2021-08-17 00:00:00,3.09595,0.1136035497614272
15553,2022-10-18 14:00:00,3.096816560318965,0.08844565049247928
10192,2021-10-21 00:00:00,3.09688,0.0900073720413642
9666,2021-09-19 03:00:00,3.09727,0.09535362689935321
3970,2020-12-31 04:00:00,3.09773,0.07973168897533107
18777,2023-03-06 17:00:00,3.097751954019607,0.04086388865866669
21915,2023-08-12 04:00:00,3.097822006863266,0.1017774610309827
7709,2021-06-16 12:00:00,3.09832,0.1035176628616931
347,2020-07-16 11:00:00,3.09868,0.06689408717149428
10202,2021-10-21 12:00:00,3.09895,0.06533123436462576
5035,2021-02-14 21:00:00,3.09906,0.1206100268136829
11769,2022-02-20 02:00:00,3.09909,0.09813615072975619
677,2020-07-31 00:00:00,3.09946,0.1047435945226576
14574,2022-08-27 18:00:00,3.100090637805,0.0845744961132347
18009,2023-02-01 20:00:00,3.100233078003633,0.07340100899557546
6599,2021-04-22 13:00:00,3.10173,0.1172393325720929
20252,2023-05-14 14:00:00,3.102016000752,0.0854913091514688
21180,2023-07-05 02:00:00,3.102093620497873,0.08855241541751474
10500,2021-11-06 02:00:00,3.10263,0.08802176145435392
9054,2021-08-23 08:00:00,3.10357,0.08322001729915855
922,2020-08-11 05:00:00,3.10456,0.09641150987140705
13410,2022-07-05 16:00:00,3.105239908746809,0.05823198538165325
4425,2021-01-20 01:00:00,3.10544,0.1117159675762815
20780,2023-06-11 16:00:00,3.105515061589796,0.0560812003533309
9744,2021-09-22 10:00:00,3.10621,0.08027109231601078
20671,2023-06-02 21:00:00,3.106272006032499,0.05090160279045031
12240,2022-03-13 01:00:00,3.10656,0.1033571928391451
15243,2022-10-04 04:00:00,3.106879985322,0.0510338935694221
8218,2021-07-16 03:00:00,3.10703,0.09723840827301714
7111,2021-05-14 05:00:00,3.10713,0.09061712517632313
8615,2021-08-04 11:00:00,3.10752,0.0844734628140917
9649,2021-09-18 10:00:00,3.10845,0.1040129122331296
13175,2022-06-19 23:00:00,3.108820435846808,0.08137902389633125
14983,2022-09-22 17:00:00,3.108837978310169,0.0650665304617356
2594,2020-10-29 10:00:00,3.10885,0.1126122272504713
15089,2022-09-27 04:00:00,3.109422542827272,0.05588142564863694
1133,2020-08-20 05:00:00,3.10955,0.0969607984290815
5473,2021-03-05 23:00:00,3.10959,0.1092428510378139
21431,2023-07-20 08:00:00,3.110399980289473,0.1139944571903158
12857,2022-06-04 03:00:00,3.110892794127999,0.06795145985546655
7477,2021-06-04 05:00:00,3.11186,0.1062311549267495
6590,2021-04-22 04:00:00,3.11221,0.1130799627679391
2190,2020-10-12 03:00:00,3.11244,0.111600310537443
15286,2022-10-05 23:00:00,3.112734814481481,0.05738344780284088
13952,2022-07-28 19:00:00,3.113736167868085,0.0422208076930772
921,2020-08-11 04:00:00,3.11421,0.09516448974752051
14977,2022-09-21 22:00:00,3.114311116714815,0.05914961820905484
12771,2022-05-31 13:00:00,3.11448000448077,0.04809996379016157
16899,2022-12-16 17:00:00,3.114805408010256,0.03437852889696606
5285,2021-02-25 15:00:00,3.1151,0.1129150443977435
21158,2023-07-02 11:00:00,3.115932435444444,0.08972601660084063
20776,2023-06-11 12:00:00,3.117426916044899,0.0886675688134896
20961,2023-06-24 01:00:00,3.117561095462162,0.02993404767361977
22587,2023-10-05 06:00:00,3.11788192817619,0.09732168820179211
991,2020-08-14 06:00:00,3.11902,0.1059202648522649
19360,2023-04-02 14:00:00,3.11959273599091,0.04619307459259129
3314,2020-11-28 19:00:00,3.1206,0.1198935133351808
10542,2021-11-07 22:00:00,3.12162,0.08557945384218663
22586,2023-10-05 05:00:00,3.122638347193876,0.08845409376651736
16439,2022-11-27 06:00:00,3.122815880281035,0.06879813477626938
13533,2022-07-11 00:00:00,3.122839977343749,0.04510998682520024
9722,2021-09-21 11:00:00,3.12326,0.1107383196155016
8172,2021-07-14 02:00:00,3.12364,0.09113922938726203
9174,2021-08-28 10:00:00,3.12469,0.07089924759053012
283,2020-07-13 11:00:00,3.12561,0.1123059502772509
23062,2023-11-01 01:00:00,3.126009760819513,0.07314697176645121
5191,2021-02-21 10:00:00,3.1265,0.1022530141008326
10711,2021-11-15 06:00:00,3.12666,0.08274486786894468
6347,2021-04-11 22:00:00,3.12704,0.09620754489408224
13395,2022-07-03 18:00:00,3.127983123599999,0.04605397601976836
4274,2021-01-13 17:00:00,3.12821,0.1601106949102011
22508,2023-10-01 23:00:00,3.129173305304442,0.09944792744203755
22222,2023-08-31 21:00:00,3.129599997871053,0.07053407097393044
22153,2023-08-24 06:00:00,3.129927477176743,0.09611437607612555
19085,2023-03-22 02:00:00,3.130493003267441,0.0949868444899514
21234,2023-07-08 16:00:00,3.130620939395238,0.02311811373168586
2610,2020-10-30 02:00:00,3.13131,0.107576038698884
19446,2023-04-06 05:00:00,3.131960014500001,0.0810672231170194
7806,2021-06-20 15:00:00,3.13349,0.1128713846893501
20250,2023-05-14 12:00:00,3.133664865751352,0.120900298008675
11814,2022-02-22 02:00:00,3.13375,0.1198996092189942
8091,2021-07-05 06:00:00,3.13377,0.1043803127981008
15385,2022-10-10 06:00:00,3.133838487115096,0.05942975395913212
7274,2021-05-21 13:00:00,3.13384,0.08875540930898028
9175,2021-08-28 11:00:00,3.13397,0.06046292974833246
16324,2022-11-22 11:00:00,3.133977118407272,0.04883331783476695
7243,2021-05-20 03:00:00,3.13403,0.1311908335776204
20275,2023-05-15 13:00:00,3.134307556675556,0.0576888231399274
11937,2022-02-27 14:00:00,3.1355,0.1006672605412596
21284,2023-07-14 02:00:00,3.136093633941463,0.1390287314084256
19160,2023-03-25 06:00:00,3.136319988642106,0.06436476908158492
1326,2020-08-29 05:00:00,3.13641,0.09315070629207521
4205,2021-01-10 02:00:00,3.13671,0.1158430456715857
17955,2023-01-30 14:00:00,3.136911464769567,0.03299939572819431
