dateTime,day T,night T,precipitation,pressure,huminity,wind,50Hertz,Amprion,TenneTTSO,TransnetBW,forecast
2019-12-09 00:00:00,8,6,2,743,66,7,185,87,108.46,24.11,0.0
2019-12-09 00:15:00,8,6,2,743,66,7,165,81,103.88,24.11,0.0
2019-12-09 00:30:00,8,6,2,743,66,7,161,81,102.55,21.66,0.0
2019-12-09 00:45:00,8,6,2,743,66,7,157,77,103.01,20.66,0.0
2019-12-09 01:00:00,8,6,2,743,66,7,144,77,100.02,19.25,0.0
2019-12-09 01:15:00,8,6,2,743,66,7,133,75,92.84,20.66,0.0
2019-12-09 01:30:00,8,6,2,743,66,7,124,74,89.35,20.89,0.0
2019-12-09 01:45:00,8,6,2,743,66,7,120,68,86.64,22.45,0.0
2019-12-09 02:00:00,8,6,2,743,66,7,111,70,82.87,24.22,0.0
2019-12-09 02:15:00,8,6,2,743,66,7,100,73,80.56,27.2,0.0
2019-12-09 02:30:00,8,6,2,743,66,7,92,71,77.52,28.34,0.0
2019-12-09 02:45:00,8,6,2,743,66,7,96,69,76.12,23.89,0.0
2019-12-09 03:00:00,8,6,2,743,66,7,93,62,76.89,27.78,0.0
2019-12-09 03:15:00,8,6,2,743,66,7,82,63,74.05,27.0,0.0
2019-12-09 03:30:00,8,6,2,743,66,7,79,61,70.91,27.0,0.0
2019-12-09 03:45:00,8,6,2,743,66,7,76,55,68.98,28.34,0.0
2019-12-09 04:00:00,8,6,2,743,66,7,75,52,69.06,28.56,0.0
2019-12-09 04:15:00,8,6,2,743,66,7,86,53,71.21,25.22,0.0
2019-12-09 04:30:00,8,6,2,743,66,7,85,50,72.17,28.14,0.0
2019-12-09 04:45:00,8,6,2,743,66,7,84,51,73.0,28.34,0.0
2019-12-09 05:00:00,8,6,2,743,66,7,85,52,72.34,20.34,0.0
2019-12-09 05:15:00,8,6,2,743,66,7,82,53,69.97,20.34,0.0
2019-12-09 05:30:00,8,6,2,743,66,7,77,53,68.9,22.66,0.0
2019-12-09 05:45:00,8,6,2,743,66,7,71,53,67.64,21.89,0.0
2019-12-09 06:00:00,8,6,2,743,66,7,69,50,67.63,20.11,0.0
2019-12-09 06:15:00,8,6,2,743,66,7,71,47,66.02,16.89,0.0
2019-12-09 06:30:00,8,6,2,743,66,7,75,47,65.03,15.11,0.0
2019-12-09 06:45:00,8,6,2,743,66,7,74,45,60.66,17.22,0.0
2019-12-09 07:00:00,8,6,2,743,66,7,79,44,58.39,15.45,0.0
2019-12-09 07:15:00,8,6,2,743,66,7,80,43,58.11,13.66,0.0
2019-12-09 07:30:00,8,6,2,743,66,7,80,43,57.44,11.89,0.0
2019-12-09 07:45:00,8,6,2,743,66,7,77,44,60.24,11.0,0.0
2019-12-09 08:00:00,8,6,2,743,66,7,77,45,64.31,12.0,0.0
2019-12-09 08:15:00,8,6,2,743,66,7,88,48,66.21,11.0,0.0
2019-12-09 08:30:00,8,6,2,743,66,7,86,51,70.42,13.89,0.0
2019-12-09 08:45:00,8,6,2,743,66,7,87,45,74.67,12.89,0.0
2019-12-09 09:00:00,8,6,2,743,66,7,86,48,80.38,11.89,0.0
2019-12-09 09:15:00,8,6,2,743,66,7,89,49,90.07,13.45,0.0
2019-12-09 09:30:00,8,6,2,743,66,7,96,57,99.85,11.78,0.0
2019-12-09 09:45:00,8,6,2,743,66,7,93,62,112.37,12.56,0.0
2019-12-09 10:00:00,8,6,2,743,66,7,88,64,118.57,11.78,0.0
2019-12-09 10:15:00,8,6,2,743,66,7,91,71,125.53,11.78,0.0
2019-12-09 10:30:00,8,6,2,743,66,7,93,68,129.33,13.34,0.0
2019-12-09 10:45:00,8,6,2,743,66,7,93,66,129.57,12.56,0.0
2019-12-09 11:00:00,8,6,2,743,66,7,87,70,136.44,14.11,0.0
2019-12-09 11:15:00,8,6,2,743,66,7,87,69,140.02,13.34,0.0
2019-12-09 11:30:00,8,6,2,743,66,7,90,60,144.37,13.5,0.0
2019-12-09 11:45:00,8,6,2,743,66,7,95,68,143.87,13.43,0.0
2019-12-09 12:00:00,8,6,2,743,66,7,90,70,146.86,12.66,0.0
2019-12-09 12:15:00,8,6,2,743,66,7,98,74,149.65,12.6,0.0
2019-12-09 12:30:00,8,6,2,743,66,7,94,80,150.43,8.66,0.0
2019-12-09 12:45:00,8,6,2,743,66,7,102,83,150.67,8.66,0.0
2019-12-09 13:00:00,8,6,2,743,66,7,93,88,146.09,10.45,0.0
2019-12-09 13:15:00,8,6,2,743,66,7,92,93,142.61,12.0,0.0
2019-12-09 13:30:00,8,6,2,743,66,7,95,93,138.98,11.22,0.0
2019-12-09 13:45:00,8,6,2,743,66,7,94,91,139.1,8.66,0.0
2019-12-09 14:00:00,8,6,2,743,66,7,94,95,139.85,11.0,0.0
2019-12-09 14:15:00,8,6,2,743,66,7,86,93,138.58,11.0,0.0
2019-12-09 14:30:00,8,6,2,743,66,7,75,91,135.59,11.0,0.0
2019-12-09 14:45:00,8,6,2,743,66,7,77,89,127.12,11.0,0.0
2019-12-09 15:00:00,8,6,2,743,66,7,79,92,122.23,12.0,0.0
2019-12-09 15:15:00,8,6,2,743,66,7,77,92,119.75,11.2,0.0
2019-12-09 15:30:00,8,6,2,743,66,7,77,92,115.32,10.5,0.0
2019-12-09 15:45:00,8,6,2,743,66,7,71,93,110.69,12.89,0.0
2019-12-09 16:00:00,8,6,2,743,66,7,66,86,98.42,11.34,0.0
2019-12-09 16:15:00,8,6,2,743,66,7,66,86,85.97,8.78,0.0
2019-12-09 16:30:00,8,6,2,743,66,7,61,77,84.15,9.56,0.0
2019-12-09 16:45:00,8,6,2,743,66,7,50,74,72.54,7.0,0.0
2019-12-09 17:00:00,8,6,2,743,66,7,42,69,66.21,6.34,0.0
2019-12-09 17:15:00,8,6,2,743,66,7,43,65,63.19,5.8,0.0
2019-12-09 17:30:00,8,6,2,743,66,7,44,65,64.89,4.75,0.0
2019-12-09 17:45:00,8,6,2,743,66,7,45,65,65.06,3.86,0.0
2019-12-09 18:00:00,8,6,2,743,66,7,49,69,68.3,2.89,0.0
2019-12-09 18:15:00,8,6,2,743,66,7,56,73,73.31,5.45,0.0
2019-12-09 18:30:00,8,6,2,743,66,7,60,80,80.27,6.22,0.0
2019-12-09 18:45:00,8,6,2,743,66,7,68,79,84.51,7.78,0.0
2019-12-09 19:00:00,8,6,2,743,66,7,74,76,87.73,7.0,0.0
2019-12-09 19:15:00,8,6,2,743,66,7,76,76,92.7,8.0,0.0
2019-12-09 19:30:00,8,6,2,743,66,7,80,78,96.66,8.0,0.0
2019-12-09 19:45:00,8,6,2,743,66,7,81,77,103.64,7.5,0.0
2019-12-09 20:00:00,8,6,2,743,66,7,86,77,113.37,7.75,0.0
2019-12-09 20:15:00,8,6,2,743,66,7,92,75,119.23,8.43,0.0
2019-12-09 20:30:00,8,6,2,743,66,7,102,80,123.27,11.11,0.0
2019-12-09 20:45:00,8,6,2,743,66,7,105,80,123.7,10.34,0.0
2019-12-09 21:00:00,8,6,2,743,66,7,107,80,124.77,8.5,0.0
2019-12-09 21:15:00,8,6,2,743,66,7,108,81,125.72,9.43,0.0
2019-12-09 21:30:00,8,6,2,743,66,7,107,81,125.35,12.86,0.0
2019-12-09 21:45:00,8,6,2,743,66,7,102,79,126.93,11.34,0.0
2019-12-09 22:00:00,8,6,2,743,66,7,97,78,130.37,11.56,0.0
2019-12-09 22:15:00,8,6,2,743,66,7,99,78,130.47,10.78,0.0
2019-12-09 22:30:00,8,6,2,743,66,7,100,82,135.06,10.0,0.0
2019-12-09 22:45:00,8,6,2,743,66,7,102,93,139.45,10.0,0.0
2019-12-09 23:00:00,8,6,2,743,66,7,106,100,140.89,9.66,0.0
2019-12-09 23:15:00,8,6,2,743,66,7,110,102,145.15,9.0,0.0
2019-12-09 23:30:00,8,6,2,743,66,7,117,111,148.81,9.0,0.0
2019-12-09 23:45:00,8,6,2,743,66,7,120,101,152.5,9.0,0.0
2019-12-10 00:00:00,4,2,0,763,55,4,402,280,421.17,95.11,0.0
2019-12-10 00:15:00,4,2,0,763,55,4,412,280,409.86,96.66,0.0
2019-12-10 00:30:00,4,2,0,763,55,4,408,269,394.47,94.89,0.0
2019-12-10 00:45:00,4,2,0,763,55,4,401,261,381.52,91.0,0.0
2019-12-10 01:00:00,4,2,0,763,55,4,384,262,377.52,92.56,0.0
2019-12-10 01:15:00,4,2,0,763,55,4,370,266,377.34,94.11,0.0
2019-12-10 01:30:00,4,2,0,763,55,4,381,270,367.93,89.66,0.0
2019-12-10 01:45:00,4,2,0,763,55,4,383,268,360.4,91.22,0.0
2019-12-10 02:00:00,4,2,0,763,55,4,382,263,343.2,82.66,0.0
2019-12-10 02:15:00,4,2,0,763,55,4,379,272,329.46,81.11,0.0
2019-12-10 02:30:00,4,2,0,763,55,4,370,273,333.07,81.89,0.0
2019-12-10 02:45:00,4,2,0,763,55,4,359,277,320.56,89.66,0.0
2019-12-10 03:00:00,4,2,0,763,55,4,372,276,317.97,86.56,0.0
2019-12-10 03:15:00,4,2,0,763,55,4,367,269,312.92,88.11,0.0
2019-12-10 03:30:00,4,2,0,763,55,4,366,266,303.95,85.75,0.0
2019-12-10 03:45:00,4,2,0,763,55,4,372,258,291.58,84.0,0.0
2019-12-10 04:00:00,4,2,0,763,55,4,367,259,280.61,91.89,0.0
2019-12-10 04:15:00,4,2,0,763,55,4,364,263,275.13,94.0,0.0
2019-12-10 04:30:00,4,2,0,763,55,4,369,267,270.75,88.45,0.0
2019-12-10 04:45:00,4,2,0,763,55,4,353,276,256.89,96.0,0.0
2019-12-10 05:00:00,4,2,0,763,55,4,351,276,249.29,96.8,0.0
2019-12-10 05:15:00,4,2,0,763,55,4,347,278,245.73,95.0,0.0
2019-12-10 05:30:00,4,2,0,763,55,4,350,274,245.84,93.34,0.0
2019-12-10 05:45:00,4,2,0,763,55,4,355,270,245.56,88.0,0.0
2019-12-10 06:00:00,4,2,0,763,55,4,358,268,240.6,102.56,0.0
2019-12-10 06:15:00,4,2,0,763,55,4,365,262,236.98,116.11,0.0
2019-12-10 06:30:00,4,2,0,763,55,4,339,264,230.31,95.22,0.0
2019-12-10 06:45:00,4,2,0,763,55,4,335,262,226.29,95.89,0.0
2019-12-10 07:00:00,4,2,0,763,55,4,331,263,220.95,93.66,0.0
2019-12-10 07:15:00,4,2,0,763,55,4,331,257,214.91,88.89,0.0
2019-12-10 07:30:00,4,2,0,763,55,4,318,257,214.68,93.45,0.0
2019-12-10 07:45:00,4,2,0,763,55,4,318,258,218.85,79.34,0.0
2019-12-10 08:00:00,4,2,0,763,55,4,315,261,221.05,75.34,0.0
2019-12-10 08:15:00,4,2,0,763,55,4,313,254,218.47,66.14,0.0
2019-12-10 08:30:00,4,2,0,763,55,4,328,249,217.42,60.43,0.0
2019-12-10 08:45:00,4,2,0,763,55,4,337,251,217.58,51.45,0.0
2019-12-10 09:00:00,4,2,0,763,55,4,346,243,225.0,50.56,0.0
2019-12-10 09:15:00,4,2,0,763,55,4,371,237,227.35,47.78,0.0
2019-12-10 09:30:00,4,2,0,763,55,4,367,241,229.09,52.78,0.0
2019-12-10 09:45:00,4,2,0,763,55,4,369,241,231.82,42.78,0.0
2019-12-10 10:00:00,4,2,0,763,55,4,371,231,234.98,47.0,0.0
2019-12-10 10:15:00,4,2,0,763,55,4,375,226,240.18,46.56,0.0
2019-12-10 10:30:00,4,2,0,763,55,4,363,217,238.77,45.34,0.0
2019-12-10 10:45:00,4,2,0,763,55,4,365,210,236.54,42.5,0.0
2019-12-10 11:00:00,4,2,0,763,55,4,377,221,235.95,36.86,0.0
2019-12-10 11:15:00,4,2,0,763,55,4,352,223,233.9,37.0,0.0
2019-12-10 11:30:00,4,2,0,763,55,4,354,218,228.16,38.25,0.0
2019-12-10 11:45:00,4,2,0,763,55,4,354,193,227.38,35.56,0.0
2019-12-10 12:00:00,4,2,0,763,55,4,333,177,217.21,27.51,0.0
2019-12-10 12:15:00,4,2,0,763,55,4,314,178,203.85,32.75,0.0
2019-12-10 12:30:00,4,2,0,763,55,4,306,174,200.3,42.66,0.0
2019-12-10 12:45:00,4,2,0,763,55,4,311,170,189.25,35.29,0.0
2019-12-10 13:00:00,4,2,0,763,55,4,299,169,181.38,34.34,0.0
2019-12-10 13:15:00,4,2,0,763,55,4,292,156,180.84,28.0,0.0
2019-12-10 13:30:00,4,2,0,763,55,4,284,146,177.45,30.0,0.0
2019-12-10 13:45:00,4,2,0,763,55,4,261,139,155.13,29.66,0.0
2019-12-10 14:00:00,4,2,0,763,55,4,267,124,148.09,32.0,0.0
2019-12-10 14:15:00,4,2,0,763,55,4,247,116,138.9,29.11,0.0
2019-12-10 14:30:00,4,2,0,763,55,4,231,115,135.08,27.0,0.0
2019-12-10 14:45:00,4,2,0,763,55,4,226,113,132.49,26.45,0.0
2019-12-10 15:00:00,4,2,0,763,55,4,209,114,128.31,33.66,0.0
2019-12-10 15:15:00,4,2,0,763,55,4,199,111,122.2,30.22,0.0
2019-12-10 15:30:00,4,2,0,763,55,4,185,102,118.53,36.89,0.0
2019-12-10 15:45:00,4,2,0,763,55,4,157,106,115.68,35.23,0.0
2019-12-10 16:00:00,4,2,0,763,55,4,151,103,107.73,32.56,0.0
2019-12-10 16:15:00,4,2,0,763,55,4,150,104,98.88,32.22,0.0
2019-12-10 16:30:00,4,2,0,763,55,4,148,103,92.6,28.89,0.0
2019-12-10 16:45:00,4,2,0,763,55,4,147,94,92.92,27.78,0.0
2019-12-10 17:00:00,4,2,0,763,55,4,146,98,95.23,28.75,0.0
2019-12-10 17:15:00,4,2,0,763,55,4,146,108,101.05,32.56,0.0
2019-12-10 17:30:00,4,2,0,763,55,4,145,115,104.69,31.75,0.0
2019-12-10 17:45:00,4,2,0,763,55,4,141,125,96.6,32.0,0.0
2019-12-10 18:00:00,4,2,0,763,55,4,145,127,96.17,37.34,0.0
2019-12-10 18:15:00,4,2,0,763,55,4,147,133,101.09,36.22,0.0
2019-12-10 18:30:00,4,2,0,763,55,4,150,133,102.5,38.75,0.0
2019-12-10 18:45:00,4,2,0,763,55,4,142,132,108.01,50.45,0.0
2019-12-10 19:00:00,4,2,0,763,55,4,139,128,110.88,52.0,0.0
2019-12-10 19:15:00,4,2,0,763,55,4,143,120,114.93,48.56,0.0
2019-12-10 19:30:00,4,2,0,763,55,4,155,123,117.92,57.56,0.0
2019-12-10 19:45:00,4,2,0,763,55,4,147,130,117.92,54.75,0.0
2019-12-10 20:00:00,4,2,0,763,55,4,149,129,115.36,51.71,0.0
2019-12-10 20:15:00,4,2,0,763,55,4,155,125,116.55,55.66,0.0
2019-12-10 20:30:00,4,2,0,763,55,4,166,130,114.06,56.2,0.0
2019-12-10 20:45:00,4,2,0,763,55,4,173,132,108.36,63.14,0.0
2019-12-10 21:00:00,4,2,0,763,55,4,169,139,106.11,56.45,0.0
2019-12-10 21:15:00,4,2,0,763,55,4,171,144,104.91,58.0,0.0
2019-12-10 21:30:00,4,2,0,763,55,4,178,141,107.54,69.0,0.0
2019-12-10 21:45:00,4,2,0,763,55,4,190,145,110.26,75.0,0.0
2019-12-10 22:00:00,4,2,0,763,55,4,201,138,109.84,73.8,0.0
2019-12-10 22:15:00,4,2,0,763,55,4,207,121,103.55,74.5,0.0
2019-12-10 22:30:00,4,2,0,763,55,4,210,123,104.21,70.66,0.0
2019-12-10 22:45:00,4,2,0,763,55,4,213,122,101.74,68.0,0.0
2019-12-10 23:00:00,4,2,0,763,55,4,208,112,98.63,70.11,0.0
2019-12-10 23:15:00,4,2,0,763,55,4,201,112,95.22,76.11,0.0
2019-12-10 23:30:00,4,2,0,763,55,4,198,109,92.46,67.25,0.0
2019-12-10 23:45:00,4,2,0,763,55,4,191,103,86.44,62.22,0.0
2019-12-11 00:00:00,4,1,2,754,54,5,167,145,247.21,35.6,0.0
2019-12-11 00:15:00,4,1,2,754,54,5,164,149,241.15,38.11,0.0
2019-12-11 00:30:00,4,1,2,754,54,5,162,150,238.89,40.5,0.0
2019-12-11 00:45:00,4,1,2,754,54,5,158,157,236.91,37.43,0.0
2019-12-11 01:00:00,4,1,2,754,54,5,142,164,241.07,42.22,0.0
2019-12-11 01:15:00,4,1,2,754,54,5,132,167,240.07,45.34,0.0
2019-12-11 01:30:00,4,1,2,754,54,5,132,161,239.34,42.22,0.0
2019-12-11 01:45:00,4,1,2,754,54,5,128,167,237.55,38.34,0.0
2019-12-11 02:00:00,4,1,2,754,54,5,124,168,237.88,37.56,0.0
2019-12-11 02:15:00,4,1,2,754,54,5,123,165,239.41,37.34,0.0
2019-12-11 02:30:00,4,1,2,754,54,5,124,169,242.77,34.5,0.0
2019-12-11 02:45:00,4,1,2,754,54,5,126,165,242.98,41.22,0.0
2019-12-11 03:00:00,4,1,2,754,54,5,129,158,247.3,38.89,0.0
2019-12-11 03:15:00,4,1,2,754,54,5,129,159,258.1,39.11,0.0
2019-12-11 03:30:00,4,1,2,754,54,5,124,166,263.23,34.66,0.0
2019-12-11 03:45:00,4,1,2,754,54,5,125,166,265.3,38.0,0.0
2019-12-11 04:00:00,4,1,2,754,54,5,130,163,264.84,39.22,0.0
2019-12-11 04:15:00,4,1,2,754,54,5,140,167,268.44,43.6,0.0
2019-12-11 04:30:00,4,1,2,754,54,5,148,172,281.21,36.34,0.0
2019-12-11 04:45:00,4,1,2,754,54,5,149,178,286.88,41.66,0.0
2019-12-11 05:00:00,4,1,2,754,54,5,143,185,288.8,35.0,0.0
2019-12-11 05:15:00,4,1,2,754,54,5,148,184,293.52,44.45,0.0
2019-12-11 05:30:00,4,1,2,754,54,5,148,184,294.92,35.89,0.0
2019-12-11 05:45:00,4,1,2,754,54,5,148,184,292.66,36.34,0.0
2019-12-11 06:00:00,4,1,2,754,54,5,149,180,290.59,41.14,0.0
2019-12-11 06:15:00,4,1,2,754,54,5,142,181,295.16,39.66,0.0
2019-12-11 06:30:00,4,1,2,754,54,5,136,167,295.66,37.45,0.0
2019-12-11 06:45:00,4,1,2,754,54,5,136,175,300.18,34.5,0.0
2019-12-11 07:00:00,4,1,2,754,54,5,144,162,303.52,35.43,0.0
2019-12-11 07:15:00,4,1,2,754,54,5,139,157,303.39,35.0,0.0
2019-12-11 07:30:00,4,1,2,754,54,5,137,151,300.18,33.0,0.0
2019-12-11 07:45:00,4,1,2,754,54,5,133,152,301.39,34.34,0.0
2019-12-11 08:00:00,4,1,2,754,54,5,138,151,305.12,35.0,0.0
2019-12-11 08:15:00,4,1,2,754,54,5,142,146,306.53,36.78,0.0
2019-12-11 08:30:00,4,1,2,754,54,5,139,143,317.16,34.0,0.0
2019-12-11 08:45:00,4,1,2,754,54,5,134,143,315.56,36.45,0.0
2019-12-11 09:00:00,4,1,2,754,54,5,132,142,308.36,31.23,0.0
2019-12-11 09:15:00,4,1,2,754,54,5,122,153,310.34,39.25,0.0
2019-12-11 09:30:00,4,1,2,754,54,5,121,167,307.64,37.11,0.0
2019-12-11 09:45:00,4,1,2,754,54,5,117,183,311.91,38.66,0.0
2019-12-11 10:00:00,4,1,2,754,54,5,122,193,313.95,28.78,0.0
2019-12-11 10:15:00,4,1,2,754,54,5,124,183,317.23,32.89,0.0
2019-12-11 10:30:00,4,1,2,754,54,5,130,192,314.31,24.66,0.0
2019-12-11 10:45:00,4,1,2,754,54,5,133,197,311.56,31.66,0.0
2019-12-11 11:00:00,4,1,2,754,54,5,130,197,307.63,24.89,0.0
2019-12-11 11:15:00,4,1,2,754,54,5,133,188,297.09,27.45,0.0
2019-12-11 11:30:00,4,1,2,754,54,5,134,190,295.51,32.11,0.0
2019-12-11 11:45:00,4,1,2,754,54,5,127,188,290.59,29.0,0.0
2019-12-11 12:00:00,4,1,2,754,54,5,121,168,284.95,31.56,0.0
2019-12-11 12:15:00,4,1,2,754,54,5,118,154,273.06,32.11,0.0
2019-12-11 12:30:00,4,1,2,754,54,5,120,149,259.82,33.66,0.0
2019-12-11 12:45:00,4,1,2,754,54,5,119,149,243.84,27.45,0.0
2019-12-11 13:00:00,4,1,2,754,54,5,123,142,239.94,27.66,0.0
2019-12-11 13:15:00,4,1,2,754,54,5,126,134,235.31,27.78,0.0
2019-12-11 13:30:00,4,1,2,754,54,5,126,129,226.97,15.21,0.0
2019-12-11 13:45:00,4,1,2,754,54,5,126,131,219.5,20.0,0.0
2019-12-11 14:00:00,4,1,2,754,54,5,123,136,217.19,17.67,0.0
2019-12-11 14:15:00,4,1,2,754,54,5,126,126,206.48,21.34,0.0
2019-12-11 14:30:00,4,1,2,754,54,5,114,115,196.51,21.89,0.0
2019-12-11 14:45:00,4,1,2,754,54,5,116,102,189.25,20.34,0.0
2019-12-11 15:00:00,4,1,2,754,54,5,121,104,185.01,18.56,0.0
2019-12-11 15:15:00,4,1,2,754,54,5,129,102,187.28,19.34,0.0
2019-12-11 15:30:00,4,1,2,754,54,5,140,99,194.73,21.11,0.0
2019-12-11 15:45:00,4,1,2,754,54,5,146,96,197.13,28.11,0.0
2019-12-11 16:00:00,4,1,2,754,54,5,152,92,189.25,28.11,0.0
2019-12-11 16:15:00,4,1,2,754,54,5,157,84,183.57,26.56,0.0
2019-12-11 16:30:00,4,1,2,754,54,5,153,84,182.49,24.75,0.0
2019-12-11 16:45:00,4,1,2,754,54,5,154,88,178.67,19.43,0.0
2019-12-11 17:00:00,4,1,2,754,54,5,164,94,183.61,23.22,0.0
2019-12-11 17:15:00,4,1,2,754,54,5,166,100,177.2,21.11,0.0
2019-12-11 17:30:00,4,1,2,754,54,5,165,98,169.02,21.22,0.0
2019-12-11 17:45:00,4,1,2,754,54,5,170,105,164.4,24.66,0.0
2019-12-11 18:00:00,4,1,2,754,54,5,172,106,166.32,21.0,0.0
2019-12-11 18:15:00,4,1,2,754,54,5,171,106,159.55,21.0,0.0
2019-12-11 18:30:00,4,1,2,754,54,5,175,113,146.44,21.0,0.0
2019-12-11 18:45:00,4,1,2,754,54,5,173,117,142.24,23.34,0.0
2019-12-11 19:00:00,4,1,2,754,54,5,173,116,141.29,21.5,0.0
2019-12-11 19:15:00,4,1,2,754,54,5,173,125,134.62,21.86,0.0
2019-12-11 19:30:00,4,1,2,754,54,5,165,120,137.2,18.66,0.0
2019-12-11 19:45:00,4,1,2,754,54,5,160,126,139.11,15.45,0.0
2019-12-11 20:00:00,4,1,2,754,54,5,149,128,137.38,15.22,0.0
2019-12-11 20:15:00,4,1,2,754,54,5,142,132,140.44,15.25,0.0
2019-12-11 20:30:00,4,1,2,754,54,5,133,136,145.15,16.0,0.0
2019-12-11 20:45:00,4,1,2,754,54,5,131,127,146.11,11.89,0.0
2019-12-11 21:00:00,4,1,2,754,54,5,128,111,144.62,14.0,0.0
2019-12-11 21:15:00,4,1,2,754,54,5,127,112,148.53,12.45,0.0
2019-12-11 21:30:00,4,1,2,754,54,5,118,104,150.47,13.0,0.0
2019-12-11 21:45:00,4,1,2,754,54,5,116,101,153.64,12.22,0.0
2019-12-11 22:00:00,4,1,2,754,54,5,111,106,159.88,15.25,0.0
2019-12-11 22:15:00,4,1,2,754,54,5,98,106,164.34,15.11,0.0
2019-12-11 22:30:00,4,1,2,754,54,5,96,110,166.59,12.0,0.0
2019-12-11 22:45:00,4,1,2,754,54,5,98,118,165.33,12.5,0.0
2019-12-11 23:00:00,4,1,2,754,54,5,97,123,162.92,13.34,0.0
2019-12-11 23:15:00,4,1,2,754,54,5,99,121,165.14,16.75,0.0
2019-12-11 23:30:00,4,1,2,754,54,5,97,128,169.79,10.56,0.0
2019-12-11 23:45:00,4,1,2,754,54,5,89,133,169.7,8.66,0.0
2019-12-12 00:00:00,6,2,2,748,78,4,98,79,72.49,41.0,0.0
2019-12-12 00:15:00,6,2,2,748,78,4,91,83,72.4,40.56,0.0
2019-12-12 00:30:00,6,2,2,748,78,4,96,85,72.82,37.78,0.0
2019-12-12 00:45:00,6,2,2,748,78,4,104,81,71.31,30.33,0.0
2019-12-12 01:00:00,6,2,2,748,78,4,103,77,72.71,31.44,0.0
2019-12-12 01:15:00,6,2,2,748,78,4,97,81,72.58,29.44,0.0
2019-12-12 01:30:00,6,2,2,748,78,4,98,81,72.96,29.25,0.0
2019-12-12 01:45:00,6,2,2,748,78,4,92,81,71.22,25.0,0.0
2019-12-12 02:00:00,6,2,2,748,78,4,87,78,69.38,24.67,0.0
2019-12-12 02:15:00,6,2,2,748,78,4,86,81,70.62,23.67,0.0
2019-12-12 02:30:00,6,2,2,748,78,4,92,79,72.23,22.4,0.0
2019-12-12 02:45:00,6,2,2,748,78,4,96,77,75.35,22.78,0.0
2019-12-12 03:00:00,6,2,2,748,78,4,96,74,78.71,22.56,0.0
2019-12-12 03:15:00,6,2,2,748,78,4,90,74,81.88,21.78,0.0
2019-12-12 03:30:00,6,2,2,748,78,4,83,74,81.56,22.56,0.0
2019-12-12 03:45:00,6,2,2,748,78,4,83,73,77.04,23.11,0.0
2019-12-12 04:00:00,6,2,2,748,78,4,82,80,76.95,20.0,0.0
2019-12-12 04:15:00,6,2,2,748,78,4,83,80,76.6,22.56,0.0
2019-12-12 04:30:00,6,2,2,748,78,4,81,78,79.54,22.56,0.0
2019-12-12 04:45:00,6,2,2,748,78,4,76,77,82.29,21.0,0.0
2019-12-12 05:00:00,6,2,2,748,78,4,80,78,83.96,21.67,0.0
2019-12-12 05:15:00,6,2,2,748,78,4,86,78,84.46,22.0,0.0
2019-12-12 05:30:00,6,2,2,748,78,4,84,78,84.78,19.89,0.0
2019-12-12 05:45:00,6,2,2,748,78,4,80,75,85.18,20.89,0.0
2019-12-12 06:00:00,6,2,2,748,78,4,71,78,84.41,19.56,0.0
2019-12-12 06:15:00,6,2,2,748,78,4,75,80,84.62,22.11,0.0
2019-12-12 06:30:00,6,2,2,748,78,4,73,81,87.85,22.33,0.0
2019-12-12 06:45:00,6,2,2,748,78,4,80,82,94.53,22.78,0.0
2019-12-12 07:00:00,6,2,2,748,78,4,82,79,98.61,23.0,0.0
2019-12-12 07:15:00,6,2,2,748,78,4,80,80,99.19,22.44,0.0
2019-12-12 07:30:00,6,2,2,748,78,4,77,81,101.73,22.89,0.0
2019-12-12 07:45:00,6,2,2,748,78,4,85,79,105.05,27.0,0.0
2019-12-12 08:00:00,6,2,2,748,78,4,88,78,107.17,29.0,0.0
2019-12-12 08:15:00,6,2,2,748,78,4,89,75,111.36,28.44,0.0
2019-12-12 08:30:00,6,2,2,748,78,4,88,72,110.71,28.25,0.0
2019-12-12 08:45:00,6,2,2,748,78,4,91,68,114.37,29.43,0.0
2019-12-12 09:00:00,6,2,2,748,78,4,85,69,113.14,28.67,0.0
2019-12-12 09:15:00,6,2,2,748,78,4,87,69,116.18,28.0,0.0
2019-12-12 09:30:00,6,2,2,748,78,4,86,75,122.43,32.5,0.0
2019-12-12 09:45:00,6,2,2,748,78,4,83,76,122.41,32.56,0.0
2019-12-12 10:00:00,6,2,2,748,78,4,79,78,125.09,32.0,0.0
2019-12-12 10:15:00,6,2,2,748,78,4,83,83,124.16,33.78,0.0
2019-12-12 10:30:00,6,2,2,748,78,4,77,79,121.88,39.0,0.0
2019-12-12 10:45:00,6,2,2,748,78,4,76,87,120.54,33.78,0.0
2019-12-12 11:00:00,6,2,2,748,78,4,74,91,121.61,33.0,0.0
2019-12-12 11:15:00,6,2,2,748,78,4,80,97,121.71,38.67,0.0
2019-12-12 11:30:00,6,2,2,748,78,4,79,101,122.54,36.56,0.0
2019-12-12 11:45:00,6,2,2,748,78,4,75,101,120.94,32.67,0.0
2019-12-12 12:00:00,6,2,2,748,78,4,79,108,119.95,33.67,0.0
2019-12-12 12:15:00,6,2,2,748,78,4,79,109,116.31,33.44,0.0
2019-12-12 12:30:00,6,2,2,748,78,4,75,106,113.71,31.89,0.0
2019-12-12 12:45:00,6,2,2,748,78,4,71,100,113.74,29.33,0.0
