energy
111.04298366438518
132.35393616792766
160.73001526255476
104.64173763751978
119.33067500559288
47.16562723206554
76.08823978208267
145.40194150429974
104.80567603028572
78.82519107926998
147.34073582127118
235.03635758284136
157.92202649563572
280.5471417319907
121.12034182090215
104.7197220231619
